"locationID","location_name","locLat","locLon","country"
l658,university lecturer,53.765,-2.708,GB
l6580,Forres Academy,57.604,-3.611,GB
l6581,Forres,57.61,-3.62,GB
l6582,Formosa Place,51.482,-1.092,GB
l6583,Forgue,57.484,-2.625,GB
l6584,Forglen,57.543,-2.507,GB
l6585,Forgandenny,56.346,-3.48,GB
l6586,Forgan Public School,36.907,-100.54,US
l6587,Forgan,56.422,-2.92,GB
l6588,Forfarshire Militia,56.698,-2.912,GB
l6589,Forfarshire,56.698,-2.912,GB
l659,University lecturer,53.765,-2.708,GB
l6590,"Forfar, UK",56.644,-2.889,GB
l6591,"Forfar, St James",56.641,-2.889,GB
l6592,Forfar United Presbyterian Presbytery,56.643,-2.891,GB
l6593,Forfar United Presbyterian presbytery,56.643,-2.891,GB
l6594,Forfar U.P. presbytery,56.643,-2.891,GB
l6595,Forfar U.P.  presbytery,56.643,-2.891,GB
l6596,Forfar Secession presbytery,56.644,-2.889,GB
l6597,Forfar secession presbytery,56.644,-2.889,GB
l6598,Forfar Relief presbytery,56.643,-2.891,GB
l6599,Forfar presbytery,56.643,-2.891,GB
l66,Wurzburg University,49.783,9.971,DE
l660,University Court,56.149,-3.921,GB
l6600,Forfar Free Church presbytery,56.643,-2.891,GB
l6601,Forfar F.C. presbytery,56.644,-2.889,GB
l6602,Forfar Academy,56.652,-2.896,GB
l6603,Forfar,56.644,-2.889,GB
l6604,Forestry Commission,55.19,-3.596,GB
l6605,Forest of Birse,57.004,-2.792,GB
l6606,"Forest Hill, Kent",51.44,-0.05,GB
l6607,Foreign Office,51.503,-0.128,GB
l6608,Fordyce presbytery,57.662,-2.746,GB
l6609,Fordyce,57.662,-2.746,GB
l661,"University Correspondence College, Cambridge",52.204,0.115,GB
l6610,Fordoun presbytery,56.877,-2.412,GB
l6611,Fordoun Parochial School,56.877,-2.412,GB
l6612,Fordoun,56.877,-2.412,GB
l6613,Fordell,56.082,-3.355,GB
l6614,"Ford, Northumberland",55.64,-2.098,GB
l6615,Ford,56.203,-2.997,GB
l6616,Foodie,53.803,-1.566,GB
l6617,"Foo Chow, China",26.074,119.296,CN
l6618,"Fond du Lac, Wisconsin",43.773,-88.447,US
l6619,"Fonab House, Perthshire",56.698,-3.741,GB
l662,"University College, Toronto",55.893,-3.514,GB
l6620,Fonab,56.698,-3.741,GB
l6621,Folkestone,51.081,1.169,GB
l6622,Fogo,55.735,-2.358,GB
l6623,Fodderty Lodge,57.598,-4.489,GB
l6624,Fodderty,57.601,-4.487,GB
l6625,Fochabers,57.614,-3.098,GB
l6626,Flotta,58.829,-3.115,GB
l6627,Florida,27.665,-81.516,US
l6628,Florencio Varela,-34.797,-58.276,AR
l6629,Florence and Naples,45.44,12.123,IT
l663,"University College, Oxford",51.753,-1.252,GB
l6630,Florence,43.77,11.256,IT
l6631,"Flocton, Yorkshire",53.631,-1.636,GB
l6632,"Flitton, Suffolk",52.011,-0.458,GB
l6633,Flisk,56.394,-3.091,GB
l6634,"Flinders Street Presbyterian Church, Adelaide, South Australia",-34.927,138.603,AU
l6635,"Flempton, Suffolk",52.297,0.657,GB
l6636,"Flemington, Nairn",57.586,-3.868,GB
l6637,Flat Rock,52.117,-4.686,GB
l6638,Flanders,51.011,3.726,BE
l6639,"Five Ways Grammar School, Bristol",51.458,-2.606,GB
l664,"University College, Nottingham",52.937,-1.187,GB
l6640,Fishwick,55.754,-2.13,GB
l6641,"Fishlake, Yorkshire",53.612,-1.014,GB
l6642,Fishery Board for Scotland,57.079,-2.876,GB
l6643,"Fisherton, Ayr",55.413,-4.743,GB
l6644,Fisherton House Asylum,51.07,-1.802,GB
l6645,"Fishers’ School, St Andrews",56.341,-2.809,GB
l6646,"Fisheries Laboratory, Lowestoft",52.459,1.74,GB
l6647,"Fishergate, Preston",53.758,-2.704,GB
l6648,Fisher Row,55.943,-3.059,GB
l6649,Firth,55.525,-4.933,GB
l665,"University College, Newcastle",54.975,-1.604,GB
l6650,Fintry/Fintray,57.237,-2.267,GB
l6651,Fintray,57.237,-2.267,GB
l6652,Finsbury Square,51.521,-0.089,GB
l6653,Finsbury Midwifery Institution,51.527,-0.107,GB
l6654,Finsbury Circus,51.518,-0.086,GB
l6655,Finsbury,51.527,-0.107,GB
l6656,"Finnea, County Westmeath",53.78,-7.388,IE
l6657,"Finnea, Co. Westmeath",53.78,-7.388,IE
l6658,"Fingask, St Andrews",56.342,-2.793,GB
l6659,"Finegand, Glenshee",56.78,-3.408,GB
l666,"University College, London",51.545,-0.137,GB
l6660,Finedon,52.34,-0.646,GB
l6661,Findogask/Auchterarder,56.364,-3.616,GB
l6662,Findogask,56.364,-3.616,GB
l6663,"Fincraigs, Newport",56.44,-2.941,GB
l6664,Finchley,51.603,-0.192,GB
l6665,Fillongley in Warwickshire,52.482,-1.588,GB
l6666,"Filkins, Lechlade, Oxfordshire",51.74,-1.653,GB
l6667,Fiji,-17.713,178.065,FJ
l6668,Fifeshire Medical Association,56.319,-3.012,GB
l6669,Fifeshire Journal,56.292,-2.97,GB
l667,"University College, Liverpool",53.378,-2.959,GB
l6670,Fifeshire,56.208,-3.15,GB
l6671,Fife West,56.208,-3.15,GB
l6672,Fife Journal,56.114,-3.164,GB
l6673,"Fife Herald, Cupar",56.319,-3.012,GB
l6674,Fife Herald,56.319,-3.012,GB
l6675,Fife County Council,56.208,-3.15,GB
l6676,Fife and Kinross Lunatic Asylum,56.304,-3.054,GB
l6677,Fife and Kinross District Asylum,56.304,-3.054,GB
l6678,"Fife and Kinross Asylum, Cupar",56.304,-3.054,GB
l6679,Fife,56.208,-3.15,GB
l668,"University College, Dundee",56.456,-2.983,GB
l6680,"Fiddington House Asylum for the insane, Lavington, Wiltshire",51.288,-1.971,GB
l6681,"Fiddington House Asylum for the insane, Lavington, Wilts.",51.288,-1.971,GB
l6682,Fiddington House,51.978,-2.119,GB
l6683,"Fever hospital, Waterford",52.259,-7.11,IE
l6684,"Fever hospital, New Market, County Cork",52.214,-9.003,IE
l6685,"Fever hospital, New Market, Co. Cork",52.214,-9.003,IE
l6686,"Fetteresk, Midlothian",55.826,-3.224,GB
l6687,"Fettercairn, UK",56.851,-2.572,GB
l6688,"Fettercairn memorial arch, Abbey Park",56.851,-2.572,GB
l6689,Fettercairn Free Church,53.291,-6.391,IE
l669,"University College, Cork",51.892,-8.493,IE
l6690,Fettercairn,56.853,-2.582,GB
l6691,Fetterangus,57.553,-2.015,GB
l6692,Fetlar,60.617,-0.867,GB
l6693,"Fetcham, Leatherhead",51.289,-0.356,GB
l6694,Ferryport-on-Craig,56.448,-2.881,GB
l6695,Ferryport on Craig,56.448,-2.881,GB
l6696,Ferniehill,55.911,-3.13,GB
l6697,Fernie,49.504,-115.063,CA
l6698,"Fernbrae, Dundee",56.457,-3.014,GB
l6699,Fern,54.895,-2.921,GB
l67,Wroxton-cum-Bolscott,52.073,-1.397,GB
l670,"University College, Aberystwyth",52.415,-4.088,GB
l6700,"Fermoy, County Cork",52.137,-8.281,IE
l6701,"Fermoy, Co. Cork",52.137,-8.281,IE
l6702,Fermoy,52.137,-8.281,IE
l6703,Ferguslee,55.853,-4.454,GB
l6704,Fergushill,55.657,-4.659,GB
l6705,"Fergus, Ontario",43.706,-80.378,CA
l6706,Fenwick,54.975,-1.613,GB
l6707,"Fenton Barns, Dirleton",56.023,-2.787,GB
l6708,"Fenny Stratford, Bucks.",51.998,-0.723,GB
l6709,"Fenny Stratford, Buckinghamshire",51.998,-0.723,GB
l671,"University College School, London",51.557,-0.179,GB
l6710,"Feltham, Middlesex",51.447,-0.388,GB
l6711,Feltham,51.444,-0.411,GB
l6712,Felling-on-Tyne,54.95,-1.564,GB
l6713,"Felbridge, UK",51.139,-0.04,GB
l6714,Felbridge Place,51.139,-0.04,GB
l6715,"Feddinch Mains, Cameron",56.314,-2.822,GB
l6716,Feddinch,56.328,-2.805,GB
l6717,"Fearn ,UK",57.772,-3.953,GB
l6718,"Feakle, Ireland",52.926,-8.649,IE
l6719,"Fawley, Hampshire",50.827,-1.35,GB
l672,"University College of North Wales, Bangor",53.23,-4.13,GB
l6720,"Fawkenhurst, Kent",51.047,0.509,GB
l6721,"Faversham, Kent",51.316,0.889,GB
l6722,Faversham,51.316,0.889,GB
l6723,"Fauldspark, Baillieston",55.856,-4.106,GB
l6724,Fauldhouse,55.828,-3.709,GB
l6725,Fatehpur,25.85,80.899,IN
l6726,"Farworth, Lancs.",53.546,-2.404,GB
l6727,"Farworth, Lancashire",53.382,-2.734,GB
l6728,Farr,57.373,-4.192,GB
l6729,Farnworth,53.546,-2.404,GB
l673,University College of North Wales,53.23,-4.13,GB
l6730,"Farningham, Kent",51.381,0.219,GB
l6731,Farningham,51.381,0.219,GB
l6732,Farnham,51.214,-0.799,GB
l6733,Farnell and Kinnaird,56.704,-2.598,GB
l6734,Farnell,53.801,-1.575,GB
l6735,Farnborough,51.287,-0.753,GB
l6736,"Farmington, Maine",44.671,-70.151,US
l6737,Farmington,41.736,-72.795,US
l6738,farmer,55.943,-3.287,GB
l6739,Fareham,50.855,-1.187,GB
l674,University College London,51.525,-0.134,GB
l6740,Faray,59.217,-2.817,GB
l6741,"Far-Oxenhope, Haworth",53.83,-1.949,GB
l6742,"Falmouth, Jamaica",18.493,-77.656,JM
l6743,Falmouth School,50.158,-5.096,GB
l6744,Falmouth,50.153,-5.066,GB
l6745,"Fall River, Utah, U.S.A.",40.657,-110.945,US
l6746,Falkland town council,56.253,-3.206,GB
l6747,Falkland Islands,-51.796,-59.524,FK
l6748,Falkland estate,56.254,-3.217,GB
l6749,Falkland,-51.796,-59.524,FK
l675,"University College hospital, London",51.525,-0.136,GB
l6750,"Falkirk, UK",56.002,-3.784,GB
l6751,"Falkirk, Erskine Church",55.998,-3.789,GB
l6752,Falkirk High School,55.998,-3.807,GB
l6753,Falkirk Associate church,56,-3.786,GB
l6754,Falkirk,56.002,-3.784,GB
l6755,Falfield,51.636,-2.46,GB
l6756,"Falcarragh, County Donegal",55.136,-8.104,IE
l6757,"Falcarragh, Co. Donegal",55.136,-8.104,IE
l6758,Falahill,55.796,-2.979,GB
l6759,Fala,55.839,-2.899,GB
l676,"University College hospital, Dublin",53.309,-6.226,IE
l6760,Fakenham,52.831,0.849,GB
l6761,Fairlie,55.757,-4.853,GB
l6762,"Fairford, Gloucs.",51.708,-1.785,GB
l6763,"Fairford, Gloucestershire",51.708,-1.785,GB
l6764,Fairford Lunatic Asylum ,51.708,-1.785,GB
l6765,Fairford,51.708,-1.785,GB
l6766,"Fairfield, Liverpool",53.414,-2.939,GB
l6767,Fairfield,55.459,-4.638,GB
l6768,Failsworth,53.508,-2.164,GB
l6769,Failford,55.506,-4.438,GB
l677,University College hospital medical school,51.524,-0.135,GB
l6770,Faddiley,53.073,-2.607,GB
l6771,"Faculty of Physicians and Surgeons, Glasgow",55.862,-4.263,GB
l6772,Faculty of Physicians and Surgeons of Glasgow,55.862,-4.263,GB
l6773,F.P.S.G.,55.951,-3.206,GB
l6774,"F.C. presbytery, Stirling",56.117,-3.937,GB
l6775,F.C. and U.F. church Cargill,56.524,-3.3,GB
l6776,"F. Boase, Modern English Biography...1851-1900. 6v. (Truro, 1892-1921) Spinning Co",50.263,-5.051,GB
l6777,Eyton,52.651,-2.633,GB
l6778,Eyemouth,55.869,-2.091,GB
l6779,"Extra-academical school of medicine, Edinburgh",55.922,-3.139,GB
l678,University College hospital,51.525,-0.136,GB
l6780,Extra Mural Medical School,55.945,-3.189,GB
l6781,"Exmouth, Devon",50.62,-3.414,GB
l6782,Exmouth,50.62,-3.414,GB
l6783,Exeter diocese,50.722,-3.531,GB
l6784,"Exeter College, Oxford",51.754,-1.256,GB
l6785,Exeter College,50.728,-3.539,GB
l6786,Exeter Cathedral,50.723,-3.53,GB
l6787,Exeter,50.718,-3.534,GB
l6788,Exchequer in Edinburgh,56.109,-3.16,GB
l6789,"examiner’s office, India House",51.513,-0.118,GB
l679,University College Hospital,51.525,-0.136,GB
l6790,Ewes,55.213,-2.993,GB
l6791,"Ewell, Surrey",51.351,-0.253,GB
l6792,Ewell,51.351,-0.253,GB
l6793,"Ewart High School, Newton Stewart",54.96,-4.49,GB
l6794,Evie,59.113,-3.108,GB
l6795,"Evesham, Worcs.",52.092,-1.947,GB
l6796,"Evesham, Worcestershire",52.092,-1.947,GB
l6797,Evesham,52.092,-1.947,GB
l6798,Everton,53.439,-2.967,GB
l6799,Evershot,50.839,-2.605,GB
l68,Wroughton,51.524,-1.788,GB
l680,University College Dundee,56.456,-2.983,GB
l6800,"Eversfield Chest Hospital at St Leonards, Hastings",50.852,0.544,GB
l6801,"Evercreech, Bath",51.151,-2.523,GB
l6802,"Evenwood Colliery, County Durham",54.62,-1.764,GB
l6803,"Evenwood Colliery, Co. Durham",54.62,-1.764,GB
l6804,Evangelical Union Theological College,51.507,-3.608,GB
l6805,"Evangelical Union Hall, Glasgow",55.861,-4.235,GB
l6806,Evandale Tasmania,-41.57,147.248,AU
l6807,"European congregation, Mumbai, India",19.076,72.878,IN
l6808,"European congregation, Bombay",19.076,72.878,IN
l6809,Europe,54.526,15.255,PL
l681,"University College and hospital, London",51.525,-0.136,GB
l6810,Ettrick,55.419,-3.151,GB
l6811,"Eton, Buckinghamshire",51.487,-0.608,GB
l6812,Eton,51.496,-0.604,GB
l6813,Etah,27.559,78.663,IN
l6814,"Established Church Training College, Edinburgh",55.945,-3.189,GB
l6815,Essex County Lunatic Asylum,51.606,0.302,GB
l6816,Essex County council,51.789,0.132,GB
l6817,Essex and Colchester hospital,51.887,0.889,GB
l6818,Essex,51.734,0.469,GB
l6819,Eskdalemuir,55.268,-3.176,GB
l682,University College and hospital,51.525,-0.136,GB
l6820,"Eshness, County Durham",54.729,-1.881,GB
l6821,"Eshness, Co. Durham",54.729,-1.881,GB
l6822,Esher,51.369,-0.366,GB
l6823,"Errol, UK",56.392,-3.213,GB
l6824,Errol,56.392,-3.213,GB
l6825,Erlangen University,49.598,11.005,DE
l6826,Erlangen,49.59,11.012,DE
l6827,"Eramosa, Canada",43.623,-80.254,CA
l6828,Epworth,53.529,-0.822,GB
l6829,"Epsom, Surrey",51.336,-0.267,GB
l683,University College,54.775,-1.576,GB
l6830,Epsom,51.336,-0.267,GB
l6831,Epping,51.7,0.109,GB
l6832,Epperstone,53.029,-1.027,GB
l6833,"Episcopal Theological College, Edinburgh",55.95,-3.194,GB
l6834,Episcopal Church in Cupar,56.32,-3.01,GB
l6835,Episcopal Church Brechin diocese,56.471,-2.958,GB
l6836,Enzie,57.651,-3.01,GB
l6837,Enniskillen Barracks,54.346,-7.645,GB
l6838,Enniskillen,54.344,-7.632,GB
l6839,Enniscorthy Asylum,52.503,-6.573,IE
l684,"University and Bellevue Medical College, New York",41.085,-73.81,US
l6840,"Ennis, County Clare",52.847,-8.989,IE
l6841,"Ennis, Co. Clare",52.847,-8.989,IE
l6842,Ennis,52.847,-8.989,IE
l6843,"English School, St Andrews",56.343,-2.81,GB
l6844,"English School, Perth",-31.948,115.838,AU
l6845,"English School, Inveraray",56.231,-5.073,GB
l6846,"English School, Cupar",56.318,-3.013,GB
l6847,"English Reformed Church, Hamburg",52.369,4.89,NL
l6848,"English Presbyterian Church, Maryport, Cumberland",54.714,-3.495,GB
l6849,"English Presbyterian Church, Kentish Town, London",51.516,-0.325,GB
l685,University [of St Andrews],56.342,-2.793,GB
l6850,"English Presbyterian Church, Belford, Northumberland",55.599,-1.829,GB
l6851,"English Presbyterian Church Streatham, London South",51.429,-0.132,GB
l6852,English Presbyterian Church,53.115,-3.308,GB
l6853,"English Hospital for Jews, Jerusalem",31.768,35.214,IL
l6854,"English church, Utrecht",52.09,5.139,NL
l6855,"English Church, Dantzig",48.834,2.3,FR
l6856,"English Church, Constantinople",41.028,28.977,TR
l6857,English Church Istanbul,41.03,28.976,TR
l6858,"Englefield Green, Surrey",51.43,-0.57,GB
l6859,England (Gosberton Hall),52.868,-0.159,GB
l686,University [College London],51.545,-0.137,GB
l6860,England,52.356,-1.174,GB
l6861,"Enfield, Middlesex",51.652,-0.081,GB
l6862,"Enfield, County Meath",53.414,-6.83,IE
l6863,"Enfield, Co. Meath",53.414,-6.83,IE
l6864,"Enfield Highway, Middlesex",51.653,-0.041,GB
l6865,Enfield,51.662,-0.118,GB
l6866,Encyclopaedia Britannica,51.501,-0.072,GB
l6867,"Emsworth, Hants.",50.848,-0.938,GB
l6868,"Emsworth, Hampshire",50.848,-0.938,GB
l6869,Emsworth,50.848,-0.938,GB
l687,University,55.91,-3.32,GB
l6870,"Emmanuel, West Dulwich",51.432,-0.091,GB
l6871,"Emmanuel College, Cambridge",52.204,0.124,GB
l6872,"Emmanuel Church, Leicester",52.598,-1.141,GB
l6873,Emigration Service,55.86,-4.255,GB
l6874,Ely,52.4,0.262,GB
l6875,"Eltham, Kent",51.451,0.053,GB
l6876,Eltham,51.451,0.053,GB
l6877,Elswick,54.968,-1.648,GB
l6878,Elstree,51.644,-0.298,GB
l6879,"Elora, Canada",43.684,-80.431,CA
l688,Universities Quarterly,54.227,-2.773,GB
l6880,Elora,43.684,-80.431,CA
l6881,Elmley Lovett,52.325,-2.203,GB
l6882,"Elm Road, Beckenham",51.408,-0.037,GB
l6883,Ellon presbytery,57.366,-2.076,GB
l6884,Ellon,57.365,-2.073,GB
l6885,"Ellesmere, Cheshire",52.907,-2.9,GB
l6886,Ellesmere,52.907,-2.9,GB
l6887,Elkhorn,42.673,-88.545,US
l6888,Elizavetgrad,48.508,32.262,UA
l6889,"Elin Bank, Mary Church",52.709,-2.751,GB
l689,Univ. France,48.872,2.313,FR
l6890,"Elie, UK",56.19,-2.834,GB
l6891,Elie,56.19,-2.834,GB
l6892,Elgin presbytery,57.647,-3.317,GB
l6893,Elgin District Asylum,57.649,-3.318,GB
l6894,Elgin congregational church,42.037,-88.281,US
l6895,Elgin burghs,57.649,-3.318,GB
l6896,Elgin Burghs,57.649,-3.318,GB
l6897,Elgin Burgh,57.649,-3.318,GB
l6898,Elgin Academy,57.653,-3.329,GB
l6899,Elgin,57.649,-3.318,GB
l69,"Wrington, Somerset",51.364,-2.765,GB
l690,United States Steel Corporation,48.619,21.199,SK
l6900,Elderslie,55.838,-4.48,GB
l6901,Ekolsund,59.62,17.377,SE
l6902,Egypt,26.821,30.802,EG
l6903,"Egremont, Cumberland",54.481,-3.529,GB
l6904,"Egremont, Cheshire",53.424,-3.03,GB
l6905,Egremont Academy,54.484,-3.53,GB
l6906,Eglinton Street,55.848,-4.261,GB
l6907,"Eglingham, Northumberland",55.47,-1.835,GB
l6908,Egilshay,59.152,-2.926,GB
l6909,"Egham, Surrey",51.429,-0.548,GB
l691,United States of America,37.09,-95.713,US
l6910,"Egham Hill, Surrey",51.428,-0.562,GB
l6911,"Eereste Osterr Jute Spinnerei und Werkerei in Simmering, Vienna, Austria",48.169,16.422,AT
l6912,Edzell,56.806,-2.655,GB
l6913,Educational Institute of Scotland,55.954,-3.207,GB
l6914,Educational Institue of Scotland,55.954,-3.207,GB
l6915,Educational Board for Scotland,55.858,-4.261,GB
l6916,Education Institute of Scotland,55.954,-3.207,GB
l6917,"Education Dept., Whitehall",53.373,-6.264,IE
l6918,"Education Department, Whitehall",53.373,-6.264,IE
l6919,education committee of the Church of Scotland,55.953,-3.205,GB
l692,United States,37.09,-95.713,US
l6920,Edrom parish school,55.792,-2.275,GB
l6921,Edrom,55.792,-2.275,GB
l6922,Edradour,56.702,-3.701,GB
l6923,Ednam,55.628,-2.417,GB
l6924,Edinkillie,55.959,-3.198,GB
l6925,Edingight,57.575,-2.806,GB
l6926,Edinburghshire,55.875,-3.105,GB
l6927,"Edinburgh, West St Giles",55.949,-3.191,GB
l6928,"Edinburgh, Viewforth",55.939,-3.211,GB
l6929,"Edinburgh, Trinity",55.976,-3.216,GB
l693,United Secession Theological Hall,44.226,-76.494,CA
l6930,"Edinburgh, Tolbooth",55.949,-3.192,GB
l6931,"Edinburgh, St Oswalds",55.937,-3.211,GB
l6932,"Edinburgh, St Oran’s",55.953,-3.188,GB
l6933,"Edinburgh, St Michaels",55.937,-3.228,GB
l6934,"Edinburgh, St Mary’s",55.949,-3.216,GB
l6935,"Edinburgh, St Margaret’s",55.93,-3.169,GB
l6936,"Edinburgh, St James Place",55.95,-3.212,GB
l6937,"Edinburgh, St Giles",55.949,-3.191,GB
l6938,"Edinburgh, St Davids",55.974,-3.251,GB
l6939,"Edinburgh, St Cuthbert’s",55.95,-3.205,GB
l694,United Secession Church,55.903,-3.637,GB
l6940,"Edinburgh, St Bernard’s",55.957,-3.213,GB
l6941,"Edinburgh, St Andrews",55.952,-3.11,GB
l6942,"Edinburgh, Old Kirk",55.97,-3.251,GB
l6943,"Edinburgh, Nicolson Street",55.945,-3.185,GB
l6944,"Edinburgh, Newington",55.937,-3.178,GB
l6945,"Edinburgh, New Street Chapel",55.958,-3.204,GB
l6946,"Edinburgh, New College",55.949,-3.195,GB
l6947,"Edinburgh, Morningside",55.928,-3.21,GB
l6948,"Edinburgh, Mayfield",55.933,-3.173,GB
l6949,"Edinburgh, Martyrs",55.953,-3.186,GB
l695,"United Presbyterian Theological Hall, Glasgow",55.864,-4.252,GB
l6950,"Edinburgh, Lady Yesters",55.953,-3.188,GB
l6951,"Edinburgh, Lady Yester’s",55.953,-3.188,GB
l6952,"Edinburgh, Lady Glenorchy’s",55.953,-3.188,GB
l6953,"Edinburgh, Gilmerton",55.907,-3.134,GB
l6954,"Edinburgh, Dean Street",55.958,-3.212,GB
l6955,"Edinburgh, Craigmillar Park",55.929,-3.169,GB
l6956,"Edinburgh, Canongate",55.951,-3.18,GB
l6957,"Edinburgh, Bristo Church School",55.932,-3.142,GB
l6958,"Edinburgh, Bristo",55.946,-3.19,GB
l6959,Edinburgh West,55.953,-3.188,GB
l696,United presbyterian Theological Hall,44.226,-76.494,CA
l6960,Edinburgh Unversities,55.945,-3.189,GB
l6961,Edinburgh University General Council,55.945,-3.189,GB
l6962,Edinburgh University ,55.945,-3.189,GB
l6963,Edinburgh University,55.945,-3.189,GB
l6964,Edinburgh university,55.945,-3.189,GB
l6965,Edinburgh Universities,55.945,-3.189,GB
l6966,Edinburgh United Presbyterian Theological Hall,55.953,-3.188,GB
l6967,Edinburgh United Presbyterian presbytery,55.941,-3.208,GB
l6968,Edinburgh U.P. Theological Hall,55.95,-3.194,GB
l6969,Edinburgh U.P. presbytery,55.947,-3.216,GB
l697,United Presbyterian Theological Hall,44.226,-76.494,CA
l6970,Edinburgh Tynecastle,55.939,-3.232,GB
l6971,Edinburgh Trinity,55.976,-3.216,GB
l6972,Edinburgh Total Abstinence Society,55.953,-3.188,GB
l6973,Edinburgh Tolbooth,55.949,-3.192,GB
l6974,Edinburgh Theological Hall,55.95,-3.194,GB
l6975,Edinburgh St Paul’s,55.951,-3.187,GB
l6976,Edinburgh St Luke’s,56.469,-2.884,GB
l6977,Edinburgh St John’s,55.95,-3.206,GB
l6978,Edinburgh St Cuthbert’s,55.95,-3.205,GB
l6979,Edinburgh St Andrews,55.952,-3.11,GB
l698,United Presbyterian theological hall,44.226,-76.494,CA
l6980,Edinburgh South Morningside,55.921,-3.212,GB
l6981,Edinburgh South Academy,55.949,-3.187,GB
l6982,Edinburgh Secession presbytery,55.947,-3.216,GB
l6983,Edinburgh Royal Infirmary,55.922,-3.135,GB
l6984,Edinburgh Royal Botanic Gardens,55.965,-3.209,GB
l6985,Edinburgh Queen Street Church of Scotland,55.953,-3.205,GB
l6986,Edinburgh Queen St. Church of Scotland,55.953,-3.205,GB
l6987,Edinburgh Quarterly Magazine,55.953,-3.188,GB
l6988,Edinburgh Press,55.95,-3.19,GB
l6989,Edinburgh presbytery,55.947,-3.216,GB
l699,"United Presbyterian Synod, Canada",55.747,-97.865,CA
l6990,Edinburgh Presbytery,55.947,-3.216,GB
l6991,Edinburgh Portsburgh,55.945,-3.2,GB
l6992,Edinburgh Old St P,55.951,-3.187,GB
l6993,Edinburgh Old Kirk,55.97,-3.251,GB
l6994,Edinburgh New North,55.956,-3.194,GB
l6995,Edinburgh New Greyfriars,55.947,-3.191,GB
l6996,Edinburgh New College,55.949,-3.195,GB
l6997,Edinburgh New college,55.949,-3.195,GB
l6998,Edinburgh Maternity hospital,55.923,-3.136,GB
l6999,Edinburgh Ladies College,55.953,-3.253,GB
l7,"Zhenjiang, China",32.188,119.426,CN
l70,Wrexham,53.043,-2.992,GB
l700,"United Presbyterian Synod Hall, Edinburgh",55.949,-3.194,GB
l7000,Edinburgh Journal of Science,55.946,-3.188,GB
l7001,Edinburgh Institution,55.924,-3.298,GB
